mode,cycle,if_valid,if_pc,if_instr,id_valid,id_pc,id_instr,ex_valid,ex_pc,ex_instr,mem_valid,mem_pc,mem_instr,wb_valid,wb_pc,wb_instr,dmem_valid,dmem_ready
0,208,1,000002f8,00032b00,1,000002f4,34a4395d,1,000002f0,01243821,1,000002ec,00052443,1,000002e8,2903de25,0,1
0,209,1,000002fc,01ab302a,1,000002f8,00032b00,1,000002f4,34a4395d,1,000002f0,01243821,1,000002ec,00052443,0,1
0,210,1,00000300,244ea70a,1,000002fc,01ab302a,1,000002f8,00032b00,1,000002f4,34a4395d,1,000002f0,01243821,0,1
0,211,1,00000304,000758c0,1,00000300,244ea70a,1,000002fc,01ab302a,1,000002f8,00032b00,1,000002f4,34a4395d,0,1
0,212,1,00000308,01cf2821,1,00000304,000758c0,1,00000300,244ea70a,1,000002fc,01ab302a,1,000002f8,00032b00,0,1
0,213,1,0000030c,ac0f0068,1,00000308,01cf2821,1,00000304,000758c0,1,00000300,244ea70a,1,000002fc,01ab302a,0,1
0,214,1,00000310,8c0c0068,1,0000030c,ac0f0068,1,00000308,01cf2821,1,00000304,000758c0,1,00000300,244ea70a,0,1
0,215,1,00000314,018c0821,1,00000310,8c0c0068,1,0000030c,ac0f0068,1,00000308,01cf2821,1,00000304,000758c0,0,1
0,216,1,00000318,00073602,1,00000314,018c0821,1,00000310,8c0c0068,1,0000030c,ac0f0068,1,00000308,01cf2821,1,1
0,217,1,00000318,00073602,1,00000314,018c0821,0,00000310,8c0c0068,1,00000310,8c0c0068,1,0000030c,ac0f0068,1,1
0,218,1,0000031c,01e24826,1,00000318,00073602,1,00000314,018c0821,0,00000310,8c0c0068,1,00000310,8c0c0068,0,1
0,219,1,00000320,2cc9c309,1,0000031c,01e24826,1,00000318,00073602,1,00000314,018c0821,0,00000310,8c0c0068,0,1
0,220,1,00000324,00073642,1,00000320,2cc9c309,1,0000031c,01e24826,1,00000318,00073602,1,00000314,018c0821,0,1
0,221,1,00000328,0146782b,1,00000324,00073642,1,00000320,2cc9c309,1,0000031c,01e24826,1,00000318,00073602,0,1
0,222,1,0000032c,2c45959f,1,00000328,0146782b,1,00000324,00073642,1,00000320,2cc9c309,1,0000031c,01e24826,0,1
0,223,1,00000330,000c2fc3,1,0000032c,2c45959f,1,00000328,0146782b,1,00000324,00073642,1,00000320,2cc9c309,0,1
0,224,1,00000334,01e51827,1,00000330,000c2fc3,1,0000032c,2c45959f,1,00000328,0146782b,1,00000324,00073642,0,1
0,225,1,00000338,2da73363,1,00000334,01e51827,1,00000330,000c2fc3,1,0000032c,2c45959f,1,00000328,0146782b,0,1
0,226,1,0000033c,000b2643,1,00000338,2da73363,1,00000334,01e51827,1,00000330,000c2fc3,1,0000032c,2c45959f,0,1
0,227,1,00000340,ac010014,1,0000033c,000b2643,1,00000338,2da73363,1,00000334,01e51827,1,00000330,000c2fc3,0,1
0,228,1,00000344,8c0b0014,1,00000340,ac010014,1,0000033c,000b2643,1,00000338,2da73363,1,00000334,01e51827,0,1
0,229,1,00000348,016b1821,1,00000344,8c0b0014,1,00000340,ac010014,1,0000033c,000b2643,1,00000338,2da73363,0,1
0,230,1,0000034c,25a18c9d,1,00000348,016b1821,1,00000344,8c0b0014,1,00000340,ac010014,1,0000033c,000b2643,1,1
0,231,1,0000034c,25a18c9d,1,00000348,016b1821,0,00000344,8c0b0014,1,00000344,8c0b0014,1,00000340,ac010014,1,1
0,232,1,00000350,000939c2,1,0000034c,25a18c9d,1,00000348,016b1821,0,00000344,8c0b0014,1,00000344,8c0b0014,0,1
0,233,1,00000354,01e9402a,1,00000350,000939c2,1,0000034c,25a18c9d,1,00000348,016b1821,0,00000344,8c0b0014,0,1
0,234,1,00000358,29cba760,1,00000354,01e9402a,1,00000350,000939c2,1,0000034c,25a18c9d,1,00000348,016b1821,0,1
0,235,1,0000035c,00015100,1,00000358,29cba760,1,00000354,01e9402a,1,00000350,000939c2,1,0000034c,25a18c9d,0,1
0,236,1,00000360,004a402a,1,0000035c,00015100,1,00000358,29cba760,1,00000354,01e9402a,1,00000350,000939c2,0,1
0,237,1,00000364,29a32c79,1,00000360,004a402a,1,0000035c,00015100,1,00000358,29cba760,1,00000354,01e9402a,0,1
0,238,1,00000368,000453c3,1,00000364,29a32c79,1,00000360,004a402a,1,0000035c,00015100,1,00000358,29cba760,0,1
0,239,1,0000036c,01ed582b,1,00000368,000453c3,1,00000364,29a32c79,1,00000360,004a402a,1,0000035c,00015100,0,1
0,240,1,00000370,398a426d,1,0000036c,01ed582b,1,00000368,000453c3,1,00000364,29a32c79,1,00000360,004a402a,0,1
0,241,1,00000374,ac050040,1,00000370,398a426d,1,0000036c,01ed582b,1,00000368,000453c3,1,00000364,29a32c79,0,1
0,242,1,00000378,8c060040,1,00000374,ac050040,1,00000370,398a426d,1,0000036c,01ed582b,1,00000368,000453c3,0,1
0,243,1,0000037c,00c63021,1,00000378,8c060040,1,00000374,ac050040,1,00000370,398a426d,1,0000036c,01ed582b,0,1
0,244,1,00000380,00422023,1,0000037c,00c63021,1,00000378,8c060040,1,00000374,ac050040,1,00000370,398a426d,1,1
0,245,1,00000380,00422023,1,0000037c,00c63021,0,00000378,8c060040,1,00000378,8c060040,1,00000374,ac050040,1,1
0,246,1,00000384,358fdafa,1,00000380,00422023,1,0000037c,00c63021,0,00000378,8c060040,1,00000378,8c060040,0,1
0,247,1,00000388,000a7243,1,00000384,358fdafa,1,00000380,00422023,1,0000037c,00c63021,0,00000378,8c060040,0,1
0,248,1,0000038c,01cc5825,1,00000388,000a7243,1,00000384,358fdafa,1,00000380,00422023,1,0000037c,00c63021,0,1
0,249,1,00000390,29ae4767,1,0000038c,01cc5825,1,00000388,000a7243,1,00000384,358fdafa,1,00000380,00422023,0,1
0,250,1,00000394,000c3583,1,00000390,29ae4767,1,0000038c,01cc5825,1,00000388,000a7243,1,00000384,358fdafa,0,1
0,251,1,00000398,01827026,1,00000394,000c3583,1,00000390,29ae4767,1,0000038c,01cc5825,1,00000388,000a7243,0,1
0,252,1,0000039c,2886aa37,1,00000398,01827026,1,00000394,000c3583,1,00000390,29ae4767,1,0000038c,01cc5825,0,1
0,253,1,000003a0,00023f43,1,0000039c,2886aa37,1,00000398,01827026,1,00000394,000c3583,1,00000390,29ae4767,0,1
0,254,1,000003a4,00a56826,1,000003a0,00023f43,1,0000039c,2886aa37,1,00000398,01827026,1,00000394,000c3583,0,1
0,255,1,000003a8,ac03006c,1,000003a4,00a56826,1,000003a0,00023f43,1,0000039c,2886aa37,1,00000398,01827026,0,1
0,256,1,000003ac,8c02006c,1,000003a8,ac03006c,1,000003a4,00a56826,1,000003a0,00023f43,1,0000039c,2886aa37,0,1
0,257,1,000003b0,00424021,1,000003ac,8c02006c,1,000003a8,ac03006c,1,000003a4,00a56826,1,000003a0,00023f43,0,1
0,258,1,000003b4,00020d80,1,000003b0,00424021,1,000003ac,8c02006c,1,000003a8,ac03006c,1,000003a4,00a56826,1,1
0,259,1,000003b4,00020d80,1,000003b0,00424021,0,000003ac,8c02006c,1,000003ac,8c02006c,1,000003a8,ac03006c,1,1
0,260,1,000003b8,018c6023,1,000003b4,00020d80,1,000003b0,00424021,0,000003ac,8c02006c,1,000003ac,8c02006c,0,1
0,261,1,000003bc,30230d4a,1,000003b8,018c6023,1,000003b4,00020d80,1,000003b0,00424021,0,000003ac,8c02006c,0,1
0,262,1,000003c0,000d6cc2,1,000003bc,30230d4a,1,000003b8,018c6023,1,000003b4,00020d80,1,000003b0,00424021,0,1
0,263,1,000003c4,01ea0826,1,000003c0,000d6cc2,1,000003bc,30230d4a,1,000003b8,018c6023,1,000003b4,00020d80,0,1
0,264,1,000003c8,3108f01e,1,000003c4,01ea0826,1,000003c0,000d6cc2,1,000003bc,30230d4a,1,000003b8,018c6023,0,1
0,265,1,000003cc,000b3f40,1,000003c8,3108f01e,1,000003c4,01ea0826,1,000003c0,000d6cc2,1,000003bc,30230d4a,0,1
0,266,1,000003d0,00e53021,1,000003cc,000b3f40,1,000003c8,3108f01e,1,000003c4,01ea0826,1,000003c0,000d6cc2,0,1
0,267,1,000003d4,2d2a1ae4,1,000003d0,00e53021,1,000003cc,000b3f40,1,000003c8,3108f01e,1,000003c4,01ea0826,0,1
0,268,1,000003d8,00084ac0,1,000003d4,2d2a1ae4,1,000003d0,00e53021,1,000003cc,000b3f40,1,000003c8,3108f01e,0,1
0,269,1,000003dc,ac070018,1,000003d8,00084ac0,1,000003d4,2d2a1ae4,1,000003d0,00e53021,1,000003cc,000b3f40,0,1
0,270,1,000003e0,8c020018,1,000003dc,ac070018,1,000003d8,00084ac0,1,000003d4,2d2a1ae4,1,000003d0,00e53021,0,1
0,271,1,000003e4,00422021,1,000003e0,8c020018,1,000003dc,ac070018,1,000003d8,00084ac0,1,000003d4,2d2a1ae4,0,1
0,272,1,000003e8,2c4d7b32,1,000003e4,00422021,1,000003e0,8c020018,1,000003dc,ac070018,1,000003d8,00084ac0,1,1
0,273,1,000003e8,2c4d7b32,1,000003e4,00422021,0,000003e0,8c020018,1,000003e0,8c020018,1,000003dc,ac070018,1,1
0,274,1,000003ec,000e71c2,1,000003e8,2c4d7b32,1,000003e4,00422021,0,000003e0,8c020018,1,000003e0,8c020018,0,1
0,275,1,000003f0,01ea2024,1,000003ec,000e71c2,1,000003e8,2c4d7b32,1,000003e4,00422021,0,000003e0,8c020018,0,1
0,276,1,000003f4,29c13449,1,000003f0,01ea2024,1,000003ec,000e71c2,1,000003e8,2c4d7b32,1,000003e4,00422021,0,1
0,277,1,000003f8,00083d83,1,000003f4,29c13449,1,000003f0,01ea2024,1,000003ec,000e71c2,1,000003e8,2c4d7b32,0,1
0,278,1,000003fc,00686823,1,000003f8,00083d83,1,000003f4,29c13449,1,000003f0,01ea2024,1,000003ec,000e71c2,0,1
0,279,1,00000400,2c45f7ac,1,000003fc,00686823,1,000003f8,00083d83,1,000003f4,29c13449,1,000003f0,01ea2024,0,1
0,280,1,00000404,000e2103,1,00000400,2c45f7ac,1,000003fc,00686823,1,000003f8,00083d83,1,000003f4,29c13449,0,1
0,281,1,00000408,018d6023,1,00000404,000e2103,1,00000400,2c45f7ac,1,000003fc,00686823,1,000003f8,00083d83,0,1
0,282,1,0000040c,3966fc26,1,00000408,018d6023,1,00000404,000e2103,1,00000400,2c45f7ac,1,000003fc,00686823,0,1
0,283,1,00000410,ac0e0044,1,0000040c,3966fc26,1,00000408,018d6023,1,00000404,000e2103,1,00000400,2c45f7ac,0,1
0,284,1,00000414,8c080044,1,00000410,ac0e0044,1,0000040c,3966fc26,1,00000408,018d6023,1,00000404,000e2103,0,1
0,285,1,00000418,01083821,1,00000414,8c080044,1,00000410,ac0e0044,1,0000040c,3966fc26,1,00000408,018d6023,0,1
0,286,1,0000041c,00c80824,1,00000418,01083821,1,00000414,8c080044,1,00000410,ac0e0044,1,0000040c,3966fc26,1,1
0,287,1,0000041c,00c80824,1,00000418,01083821,0,00000414,8c080044,1,00000414,8c080044,1,00000410,ac0e0044,1,1
0,288,1,00000420,3545013b,1,0000041c,00c80824,1,00000418,01083821,0,00000414,8c080044,1,00000414,8c080044,0,1
0,289,1,00000424,000f5682,1,00000420,3545013b,1,0000041c,00c80824,1,00000418,01083821,0,00000414,8c080044,0,1
0,290,1,00000428,0049082b,1,00000424,000f5682,1,00000420,3545013b,1,0000041c,00c80824,1,00000418,01083821,0,1
0,291,1,0000042c,390fe2ad,1,00000428,0049082b,1,00000424,000f5682,1,00000420,3545013b,1,0000041c,00c80824,0,1
0,292,1,00000430,000a1682,1,0000042c,390fe2ad,1,00000428,0049082b,1,00000424,000f5682,1,00000420,3545013b,0,1
0,293,1,00000434,00622825,1,00000430,000a1682,1,0000042c,390fe2ad,1,00000428,0049082b,1,00000424,000f5682,0,1
0,294,1,00000438,29a42102,1,00000434,00622825,1,00000430,000a1682,1,0000042c,390fe2ad,1,00000428,0049082b,0,1
0,295,1,0000043c,00026943,1,00000438,29a42102,1,00000434,00622825,1,00000430,000a1682,1,0000042c,390fe2ad,0,1
0,296,1,00000440,01ca5821,1,0000043c,00026943,1,00000438,29a42102,1,00000434,00622825,1,00000430,000a1682,0,1
0,297,1,00000444,3c1080ff,1,00000440,01ca5821,1,0000043c,00026943,1,00000438,29a42102,1,00000434,00622825,0,1
0,298,1,00000448,361081fe,1,00000444,3c1080ff,1,00000440,01ca5821,1,0000043c,00026943,1,00000438,29a42102,0,1
0,299,1,0000044c,ac1000a0,1,00000448,361081fe,1,00000444,3c1080ff,1,00000440,01ca5821,1,0000043c,00026943,0,1
0,300,1,00000450,801100a0,1,0000044c,ac1000a0,1,00000448,361081fe,1,00000444,3c1080ff,1,00000440,01ca5821,0,1
0,301,1,00000454,901200a0,1,00000450,801100a0,1,0000044c,ac1000a0,1,00000448,361081fe,1,00000444,3c1080ff,0,1
0,302,1,00000458,a01000b4,1,00000454,901200a0,1,00000450,801100a0,1,0000044c,ac1000a0,1,00000448,361081fe,1,1
0,303,1,0000045c,801100a1,1,00000458,a01000b4,1,00000454,901200a0,1,00000450,801100a0,1,0000044c,ac1000a0,1,1
0,304,1,00000460,901200a1,1,0000045c,801100a1,1,00000458,a01000b4,1,00000454,901200a0,1,00000450,801100a0,1,1
0,305,1,00000464,a01000b5,1,00000460,901200a1,1,0000045c,801100a1,1,00000458,a01000b4,1,00000454,901200a0,1,1
0,306,1,00000468,801100a2,1,00000464,a01000b5,1,00000460,901200a1,1,0000045c,801100a1,1,00000458,a01000b4,1,1
0,307,1,0000046c,901200a2,1,00000468,801100a2,1,00000464,a01000b5,1,00000460,901200a1,1,0000045c,801100a1,1,1
0,308,1,00000470,a01000b6,1,0000046c,901200a2,1,00000468,801100a2,1,00000464,a01000b5,1,00000460,901200a1,1,1
0,309,1,00000474,801100a3,1,00000470,a01000b6,1,0000046c,901200a2,1,00000468,801100a2,1,00000464,a01000b5,1,1
0,310,1,00000478,901200a3,1,00000474,801100a3,1,00000470,a01000b6,1,0000046c,901200a2,1,00000468,801100a2,1,1
0,311,1,0000047c,a01000b7,1,00000478,901200a3,1,00000474,801100a3,1,00000470,a01000b6,1,0000046c,901200a2,1,1
0,312,1,00000480,841100a0,1,0000047c,a01000b7,1,00000478,901200a3,1,00000474,801100a3,1,00000470,a01000b6,1,1
0,313,1,00000484,941200a0,1,00000480,841100a0,1,0000047c,a01000b7,1,00000478,901200a3,1,00000474,801100a3,1,1
0,314,1,00000488,a41000b8,1,00000484,941200a0,1,00000480,841100a0,1,0000047c,a01000b7,1,00000478,901200a3,1,1
0,315,1,0000048c,841100a2,1,00000488,a41000b8,1,00000484,941200a0,1,00000480,841100a0,1,0000047c,a01000b7,1,1
0,316,1,00000490,941200a2,1,0000048c,841100a2,1,00000488,a41000b8,1,00000484,941200a0,1,00000480,841100a0,1,1
0,317,1,00000494,a41000ba,1,00000490,941200a2,1,0000048c,841100a2,1,00000488,a41000b8,1,00000484,941200a0,1,1
0,318,1,00000498,24110000,1,00000494,a41000ba,1,00000490,941200a2,1,0000048c,841100a2,1,00000488,a41000b8,1,1
0,319,1,0000049c,02309004,1,00000498,24110000,1,00000494,a41000ba,1,00000490,941200a2,1,0000048c,841100a2,1,1
0,320,1,000004a0,02309006,1,0000049c,02309004,1,00000498,24110000,1,00000494,a41000ba,1,00000490,941200a2,1,1
0,321,1,000004a4,02309007,1,000004a0,02309006,1,0000049c,02309004,1,00000498,24110000,1,00000494,a41000ba,0,1
0,322,1,000004a8,24110001,1,000004a4,02309007,1,000004a0,02309006,1,0000049c,02309004,1,00000498,24110000,0,1
0,323,1,000004ac,02309004,1,000004a8,24110001,1,000004a4,02309007,1,000004a0,02309006,1,0000049c,02309004,0,1
0,324,1,000004b0,02309006,1,000004ac,02309004,1,000004a8,24110001,1,000004a4,02309007,1,000004a0,02309006,0,1
0,325,1,000004b4,02309007,1,000004b0,02309006,1,000004ac,02309004,1,000004a8,24110001,1,000004a4,02309007,0,1
0,326,1,000004b8,24110002,1,000004b4,02309007,1,000004b0,02309006,1,000004ac,02309004,1,000004a8,24110001,0,1
0,327,1,000004bc,02309004,1,000004b8,24110002,1,000004b4,02309007,1,000004b0,02309006,1,000004ac,02309004,0,1
0,328,1,000004c0,02309006,1,000004bc,02309004,1,000004b8,24110002,1,000004b4,02309007,1,000004b0,02309006,0,1
0,329,1,000004c4,02309007,1,000004c0,02309006,1,000004bc,02309004,1,000004b8,24110002,1,000004b4,02309007,0,1
0,330,1,000004c8,24110003,1,000004c4,02309007,1,000004c0,02309006,1,000004bc,02309004,1,000004b8,24110002,0,1
0,331,1,000004cc,02309004,1,000004c8,24110003,1,000004c4,02309007,1,000004c0,02309006,1,000004bc,02309004,0,1
0,332,1,000004d0,02309006,1,000004cc,02309004,1,000004c8,24110003,1,000004c4,02309007,1,000004c0,02309006,0,1
0,333,1,000004d4,02309007,1,000004d0,02309006,1,000004cc,02309004,1,000004c8,24110003,1,000004c4,02309007,0,1
0,334,1,000004d8,24110004,1,000004d4,02309007,1,000004d0,02309006,1,000004cc,02309004,1,000004c8,24110003,0,1
0,335,1,000004dc,02309004,1,000004d8,24110004,1,000004d4,02309007,1,000004d0,02309006,1,000004cc,02309004,0,1
0,336,1,000004e0,02309006,1,000004dc,02309004,1,000004d8,24110004,1,000004d4,02309007,1,000004d0,02309006,0,1
0,337,1,000004e4,02309007,1,000004e0,02309006,1,000004dc,02309004,1,000004d8,24110004,1,000004d4,02309007,0,1
0,338,1,000004e8,24110005,1,000004e4,02309007,1,000004e0,02309006,1,000004dc,02309004,1,000004d8,24110004,0,1
0,339,1,000004ec,02309004,1,000004e8,24110005,1,000004e4,02309007,1,000004e0,02309006,1,000004dc,02309004,0,1
0,340,1,000004f0,02309006,1,000004ec,02309004,1,000004e8,24110005,1,000004e4,02309007,1,000004e0,02309006,0,1
0,341,1,000004f4,02309007,1,000004f0,02309006,1,000004ec,02309004,1,000004e8,24110005,1,000004e4,02309007,0,1
0,342,1,000004f8,24110006,1,000004f4,02309007,1,000004f0,02309006,1,000004ec,02309004,1,000004e8,24110005,0,1
0,343,1,000004fc,02309004,1,000004f8,24110006,1,000004f4,02309007,1,000004f0,02309006,1,000004ec,02309004,0,1
0,344,1,00000500,02309006,1,000004fc,02309004,1,000004f8,24110006,1,000004f4,02309007,1,000004f0,02309006,0,1
0,345,1,00000504,02309007,1,00000500,02309006,1,000004fc,02309004,1,000004f8,24110006,1,000004f4,02309007,0,1
0,346,1,00000508,24110007,1,00000504,02309007,1,00000500,02309006,1,000004fc,02309004,1,000004f8,24110006,0,1
0,347,1,0000050c,02309004,1,00000508,24110007,1,00000504,02309007,1,00000500,02309006,1,000004fc,02309004,0,1
0,348,1,00000510,02309006,1,0000050c,02309004,1,00000508,24110007,1,00000504,02309007,1,00000500,02309006,0,1
0,349,1,00000514,02309007,1,00000510,02309006,1,0000050c,02309004,1,00000508,24110007,1,00000504,02309007,0,1
0,350,1,00000518,24110008,1,00000514,02309007,1,00000510,02309006,1,0000050c,02309004,1,00000508,24110007,0,1
0,351,1,0000051c,02309004,1,00000518,24110008,1,00000514,02309007,1,00000510,02309006,1,0000050c,02309004,0,1
0,352,1,00000520,02309006,1,0000051c,02309004,1,00000518,24110008,1,00000514,02309007,1,00000510,02309006,0,1
0,353,1,00000524,02309007,1,00000520,02309006,1,0000051c,02309004,1,00000518,24110008,1,00000514,02309007,0,1
0,354,1,00000528,24110009,1,00000524,02309007,1,00000520,02309006,1,0000051c,02309004,1,00000518,24110008,0,1
0,355,1,0000052c,02309004,1,00000528,24110009,1,00000524,02309007,1,00000520,02309006,1,0000051c,02309004,0,1
0,356,1,00000530,02309006,1,0000052c,02309004,1,00000528,24110009,1,00000524,02309007,1,00000520,02309006,0,1
0,357,1,00000534,02309007,1,00000530,02309006,1,0000052c,02309004,1,00000528,24110009,1,00000524,02309007,0,1
0,358,1,00000538,2411000a,1,00000534,02309007,1,00000530,02309006,1,0000052c,02309004,1,00000528,24110009,0,1
0,359,1,0000053c,02309004,1,00000538,2411000a,1,00000534,02309007,1,00000530,02309006,1,0000052c,02309004,0,1
0,360,1,00000540,02309006,1,0000053c,02309004,1,00000538,2411000a,1,00000534,02309007,1,00000530,02309006,0,1
0,361,1,00000544,02309007,1,00000540,02309006,1,0000053c,02309004,1,00000538,2411000a,1,00000534,02309007,0,1
0,362,1,00000548,2411000b,1,00000544,02309007,1,00000540,02309006,1,0000053c,02309004,1,00000538,2411000a,0,1
0,363,1,0000054c,02309004,1,00000548,2411000b,1,00000544,02309007,1,00000540,02309006,1,0000053c,02309004,0,1
0,364,1,00000550,02309006,1,0000054c,02309004,1,00000548,2411000b,1,00000544,02309007,1,00000540,02309006,0,1
0,365,1,00000554,02309007,1,00000550,02309006,1,0000054c,02309004,1,00000548,2411000b,1,00000544,02309007,0,1
0,366,1,00000558,2411000c,1,00000554,02309007,1,00000550,02309006,1,0000054c,02309004,1,00000548,2411000b,0,1
0,367,1,0000055c,02309004,1,00000558,2411000c,1,00000554,02309007,1,00000550,02309006,1,0000054c,02309004,0,1
0,368,1,00000560,02309006,1,0000055c,02309004,1,00000558,2411000c,1,00000554,02309007,1,00000550,02309006,0,1
0,369,1,00000564,02309007,1,00000560,02309006,1,0000055c,02309004,1,00000558,2411000c,1,00000554,02309007,0,1
0,370,1,00000568,2411000d,1,00000564,02309007,1,00000560,02309006,1,0000055c,02309004,1,00000558,2411000c,0,1
0,371,1,0000056c,02309004,1,00000568,2411000d,1,00000564,02309007,1,00000560,02309006,1,0000055c,02309004,0,1
0,372,1,00000570,02309006,1,0000056c,02309004,1,00000568,2411000d,1,00000564,02309007,1,00000560,02309006,0,1
0,373,1,00000574,02309007,1,00000570,02309006,1,0000056c,02309004,1,00000568,2411000d,1,00000564,02309007,0,1
0,374,1,00000578,2411000e,1,00000574,02309007,1,00000570,02309006,1,0000056c,02309004,1,00000568,2411000d,0,1
0,375,1,0000057c,02309004,1,00000578,2411000e,1,00000574,02309007,1,00000570,02309006,1,0000056c,02309004,0,1
0,376,1,00000580,02309006,1,0000057c,02309004,1,00000578,2411000e,1,00000574,02309007,1,00000570,02309006,0,1
0,377,1,00000584,02309007,1,00000580,02309006,1,0000057c,02309004,1,00000578,2411000e,1,00000574,02309007,0,1
0,378,1,00000588,2411000f,1,00000584,02309007,1,00000580,02309006,1,0000057c,02309004,1,00000578,2411000e,0,1
0,379,1,0000058c,02309004,1,00000588,2411000f,1,00000584,02309007,1,00000580,02309006,1,0000057c,02309004,0,1
0,380,1,00000590,02309006,1,0000058c,02309004,1,00000588,2411000f,1,00000584,02309007,1,00000580,02309006,0,1
0,381,1,00000594,02309007,1,00000590,02309006,1,0000058c,02309004,1,00000588,2411000f,1,00000584,02309007,0,1
0,382,1,00000598,24110010,1,00000594,02309007,1,00000590,02309006,1,0000058c,02309004,1,00000588,2411000f,0,1
0,383,1,0000059c,02309004,1,00000598,24110010,1,00000594,02309007,1,00000590,02309006,1,0000058c,02309004,0,1
0,384,1,000005a0,02309006,1,0000059c,02309004,1,00000598,24110010,1,00000594,02309007,1,00000590,02309006,0,1
0,385,1,000005a4,02309007,1,000005a0,02309006,1,0000059c,02309004,1,00000598,24110010,1,00000594,02309007,0,1
0,386,1,000005a8,24110011,1,000005a4,02309007,1,000005a0,02309006,1,0000059c,02309004,1,00000598,24110010,0,1
0,387,1,000005ac,02309004,1,000005a8,24110011,1,000005a4,02309007,1,000005a0,02309006,1,0000059c,02309004,0,1
0,388,1,000005b0,02309006,1,000005ac,02309004,1,000005a8,24110011,1,000005a4,02309007,1,000005a0,02309006,0,1
0,389,1,000005b4,02309007,1,000005b0,02309006,1,000005ac,02309004,1,000005a8,24110011,1,000005a4,02309007,0,1
0,390,1,000005b8,24110012,1,000005b4,02309007,1,000005b0,02309006,1,000005ac,02309004,1,000005a8,24110011,0,1
0,391,1,000005bc,02309004,1,000005b8,24110012,1,000005b4,02309007,1,000005b0,02309006,1,000005ac,02309004,0,1
0,392,1,000005c0,02309006,1,000005bc,02309004,1,000005b8,24110012,1,000005b4,02309007,1,000005b0,02309006,0,1
0,393,1,000005c4,02309007,1,000005c0,02309006,1,000005bc,02309004,1,000005b8,24110012,1,000005b4,02309007,0,1
0,394,1,000005c8,24110013,1,000005c4,02309007,1,000005c0,02309006,1,000005bc,02309004,1,000005b8,24110012,0,1
0,395,1,000005cc,02309004,1,000005c8,24110013,1,000005c4,02309007,1,000005c0,02309006,1,000005bc,02309004,0,1
0,396,1,000005d0,02309006,1,000005cc,02309004,1,000005c8,24110013,1,000005c4,02309007,1,000005c0,02309006,0,1
0,397,1,000005d4,02309007,1,000005d0,02309006,1,000005cc,02309004,1,000005c8,24110013,1,000005c4,02309007,0,1
0,398,1,000005d8,24110014,1,000005d4,02309007,1,000005d0,02309006,1,000005cc,02309004,1,000005c8,24110013,0,1
0,399,1,000005dc,02309004,1,000005d8,24110014,1,000005d4,02309007,1,000005d0,02309006,1,000005cc,02309004,0,1
0,400,1,000005e0,02309006,1,000005dc,02309004,1,000005d8,24110014,1,000005d4,02309007,1,000005d0,02309006,0,1
0,401,1,000005e4,02309007,1,000005e0,02309006,1,000005dc,02309004,1,000005d8,24110014,1,000005d4,02309007,0,1
0,402,1,000005e8,24110015,1,000005e4,02309007,1,000005e0,02309006,1,000005dc,02309004,1,000005d8,24110014,0,1
0,403,1,000005ec,02309004,1,000005e8,24110015,1,000005e4,02309007,1,000005e0,02309006,1,000005dc,02309004,0,1
0,404,1,000005f0,02309006,1,000005ec,02309004,1,000005e8,24110015,1,000005e4,02309007,1,000005e0,02309006,0,1
0,405,1,000005f4,02309007,1,000005f0,02309006,1,000005ec,02309004,1,000005e8,24110015,1,000005e4,02309007,0,1
0,406,1,000005f8,24110016,1,000005f4,02309007,1,000005f0,02309006,1,000005ec,02309004,1,000005e8,24110015,0,1
0,407,1,000005fc,02309004,1,000005f8,24110016,1,000005f4,02309007,1,000005f0,02309006,1,000005ec,02309004,0,1
0,408,1,00000600,02309006,1,000005fc,02309004,1,000005f8,24110016,1,000005f4,02309007,1,000005f0,02309006,0,1
0,409,1,00000604,02309007,1,00000600,02309006,1,000005fc,02309004,1,000005f8,24110016,1,000005f4,02309007,0,1
0,410,1,00000608,24110017,1,00000604,02309007,1,00000600,02309006,1,000005fc,02309004,1,000005f8,24110016,0,1
0,411,1,0000060c,02309004,1,00000608,24110017,1,00000604,02309007,1,00000600,02309006,1,000005fc,02309004,0,1
